SpO2	VT	Fb	VI	Systolic	Diastolic	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Barometric Pressure	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time
%	L	BPM	L/min	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	s
96.5	-1.317083001	7.495315552	10.87138081	129.770874	51.83333206	0.044368386	-0.003681305	-0.082971349	144.8016357	0.263957232	70.43452454	59.31175995	33.55018234	70.61183929	729.4879761	4729.14801
96.5	-1.317083001	7.495315552	10.87138081	132.1367188	55.04902649	0.044017911	-0.004170401	-0.094743274	113.9229202	27.86055756	74.88345337	58.22905731	32.01105118	64.77758789	729.4879761	4729.98801
96.3125	-1.317083001	7.495315552	10.87138081	139.3852234	55.24609375	0.043863535	-0.004675194	-0.106584974	101.0000153	35.92498779	76.56402588	58.22905731	29.62127686	51.37226105	729.4879761	4730.83801
96.3125	-1.317083001	7.495315552	10.87138081	145.5969696	49.77840805	0.04368639	-0.005234176	-0.119812504	98.53851318	38.1545105	72.21063995	53.26575851	29.62127686	48.37546539	729.4879761	4731.75801
96.4375	-1.317083001	7.495315552	10.87138081	147.7917938	44.99188614	0.043440819	-0.005964263	-0.137296274	97.59346771	38.89919662	68.46498871	49.51091766	27.26920128	55.42918015	729.4879761	4732.93301
96.46875	-1.076489687	9.316770554	11.04477596	141.7959595	41.125	0.043398499	-0.00685485	-0.157951325	117.0437546	14.20188713	76.8102417	49.76065826	26.27835655	63.43698502	729.4879761	4734.17801
96.59375	-1.076489687	9.316770554	11.04477596	121.1454391	46.37221146	0.041910887	-0.008778646	-0.209459797	118.6701126	24.8954258	64.28661346	55.04327011	29.90340996	70.87836456	729.4879761	4737.08301
96.25	-1.076489687	9.316770554	11.04477596	127.7998505	49.66680527	0.041724682	-0.009356357	-0.224240348	100.7143097	36.39949799	69.64015961	52.76063156	33.60673141	61.70886993	729.4879761	4737.92801
96.40625	-1.076489687	9.316770554	11.04477596	134.6642609	49.73263931	0.041556597	-0.009948301	-0.239391625	98.82422638	38.30662918	70.5089035	52.76063156	25.53972816	51.16395187	729.4879761	4738.77301
96.40625	-1.076489687	9.316770554	11.04477596	140.2653198	44.17742538	0.049897909	-0.010653231	-0.213500559	97.54951477	39.1852684	66.80435181	48.85924149	25.79069138	53.97177124	729.4879761	4739.73801
96.5625	-1.040515661	5.309734344	6.084193707	136.9669495	43.6171875	0.027391732	-0.006258473	-0.228480369	107.9010315	23.50594902	64.88825226	48.57056046	26.19932365	59.9004364	729.4879761	4740.90801
96.53125	-1.040515661	5.309734344	6.084193707	129.0783386	43.63841629	0.027136028	-0.00646843	-0.238370568	116.1646576	27.68119621	62.92781067	49.44858551	25.98093796	59.69833374	729.4879761	4742.02801
96.53125	-1.040515661	5.309734344	6.084193707	124.5809937	42.81184769	0.027056634	-0.006509864	-0.240601391	94.56053925	39.81643677	62.38489914	50.59792709	27.52240944	59.53596115	729.4879761	4743.02801
96.34375	-1.040515661	5.309734344	6.084193707	122.4589539	42.44701385	0.022732079	-0.006401275	-0.281596571	92.97814178	41.32624817	61.81063461	51.59659195	27.92140198	58.00610733	729.4879761	4744.03801
96.5	-1.040515661	5.309734344	6.084193707	120.3056259	41.13541794	0.022655189	-0.006213575	-0.274267167	101.9670334	27.32474709	60.22554398	51.95379639	28.87109375	64.45281219	729.4879761	4745.04301
96.34375	-1.040515661	5.309734344	6.084193707	115.7889557	44.51976776	0.022582471	-0.006012972	-0.26626721	144.0543976	0.37066558	61.81266785	54.67162704	30.52764511	66.76593781	729.4879761	4746.07801
96.21875	-1.040515661	5.309734344	6.084193707	115.2510757	45.37845993	0.022524774	-0.005824839	-0.258597016	143.9884644	0.554567218	63.10815811	55.22625732	29.37259674	65.50601196	729.4879761	4747.00801
96.59375	-1.040515661	5.309734344	6.084193707	116.1644058	45.39854431	0.022528827	-0.005635647	-0.250152677	144.867569	0.286661118	63.9115448	55.9165535	34.68254089	67.10190582	729.4879761	4747.90801
96.3125	-1.040515661	5.309734344	6.084193707	115.8892746	45.59104538	0.022501588	-0.005434575	-0.2415196	142.6038513	4.76841259	63.53212738	56.05813599	29.35010338	65.94277191	729.4879761	4748.82301
96.28125	-1.040515661	5.309734344	6.084193707	116.2137527	44.54510117	0.022480905	-0.005227554	-0.232533068	97.17588806	36.58794022	63.96892166	56.33770752	27.81419373	59.11539078	729.4879761	4749.71301
96.59375	-1.040515661	5.309734344	6.084193707	117.9379044	41.59210587	0.022466779	-0.005002499	-0.222662032	95.4176712	39.53263855	61.55064774	54.3324585	27.81419373	58.43883514	729.4879761	4750.62801
96.4375	-0.475812554	9.654063225	5.058568478	116.274765	38.8727684	0.018666208	-0.003939245	-0.211036161	96.12096405	38.79021835	58.33449554	52.72293472	26.32065201	62.57438278	729.4879761	4751.64301
96.25	-0.475812554	9.654063225	5.058568478	110.7328644	38.53125	0.018649697	-0.003703192	-0.198565781	92.97814178	40.79951477	56.38981247	52.91033936	28.00065041	61.84645081	729.4879761	4752.67301
96.28125	-0.475812554	9.654063225	5.058568478	108.3419113	38.43679047	0.019596219	-0.00346751	-0.176947922	92.23091125	40.35905838	56.12694168	54.50858307	27.73519707	65.35681915	729.4879761	4753.63301
96.5	-0.475812554	9.654063225	5.058568478	107.3580246	39.02734375	0.019575298	-0.003194993	-0.163215563	136.8017426	2.961181402	56.5741539	55.77072144	30.16343307	67.78174591	729.4879761	4754.59801
96.46875	-0.475812554	9.654063225	5.058568478	105.6599503	42.4823494	0.019113302	-0.002923774	-0.152970657	108.4944229	30.14684296	58.91464233	62.05882263	31.89054298	64.67204285	729.4879761	4755.52301
96.4375	-0.475812554	9.654063225	5.058568478	111.0664063	43.46691132	0.019097447	-0.002705784	-0.141682997	90.20895386	40.44533539	61.66028214	62.05882263	35.67569351	64.67871857	729.4879761	4756.39801
96.21875	-0.699365318	10.02506256	7.720986366	116.0656891	46.51367188	0.027252913	-0.003845567	-0.141106635	88.20896912	41.83481598	64.43665314	63.50237656	35.60400391	61.3699913	729.4879761	4757.32801
96.59375	-0.699365318	10.02506256	7.720986366	116.3710938	44.71865082	0.027228355	-0.003666009	-0.134639397	119.1755981	10.46028328	63.84422684	62.6875	28.49786949	64.84696198	729.4879761	4758.25301
96.21875	-0.699365318	10.02506256	7.720986366	116.5124588	46.40625	0.027208805	-0.003592036	-0.132017419	144.6038361	0.298013061	64.88004303	63.54144287	35.35729218	65.1960907	729.4879761	4759.23301
96.4375	-0.699365318	10.02506256	7.720986366	117.7197266	49.41113281	0.02785635	-0.003556687	-0.127679572	94.71438599	35.93406677	67.15762329	64.57513428	31.34089661	55.48877335	729.4879761	4760.16301
96.21875	-0.699365318	10.02506256	7.720986366	123.7436295	45.17708206	0.027825475	-0.003531169	-0.12690419	90.2529068	40.24100113	65.67158508	61.34162903	31.34089661	53.49020386	729.4879761	4761.07301
96.46875	-0.699365318	10.02506256	7.720986366	127.6374054	41.96850586	0.027787924	-0.003514364	-0.126470923	88.38479614	41.53058243	63.1752243	57.66252899	28.53247643	54.19877625	729.4879761	4762.16301
96.34375	-1.524139881	8.695652008	14.59515095	125.6428528	39.21796799	0.052154541	-0.006638929	-0.127293408	86.36284637	42.29570389	59.80250549	57.12359238	30.70184708	61.68311691	729.4879761	4763.28301
96.21875	-1.524139881	8.695652008	14.59515095	120.3840942	39.23216629	0.052051067	-0.006661824	-0.127986312	140.2082825	1.358285666	57.66485977	57.47477722	31.18702126	69.54638672	729.4879761	4764.39301
96.59375	-1.524139881	8.695652008	14.59515095	113.2580566	42.14792633	0.051952839	-0.00670619	-0.129082263	144.9115143	0.477373928	58.2916069	62.73339844	36.99885559	73.73903656	729.4879761	4765.37301
96.25	-1.524139881	8.695652008	14.59515095	112.9702988	48.25111771	0.051962376	-0.00676574	-0.130204588	144.6038361	0.238982916	64.15953064	67.04771423	36.32850647	74.26026917	729.4879761	4766.23301
96.34375	-1.524139881	8.695652008	14.59515095	126.2818985	54.59284973	0.051891327	-0.006837768	-0.131770909	131.5930176	17.18745232	72.94506836	66.79122925	40.56414413	70.71108246	729.4879761	4767.04301
96.375	-1.524139881	8.695652008	14.59515095	141.6427765	57.03106308	0.051832676	-0.006926359	-0.133629188	99.70332336	34.56502151	78.04044342	65.70215607	42.85968018	57.4847374	729.4879761	4767.84801
96.21875	-1.524139881	8.695652008	14.59515095	154.2605438	53.76885223	0.051769018	-0.007042077	-0.136028796	97.37369537	37.44614792	77.77388763	65.70215607	34.04301834	56.5168457	729.4879761	4768.69801
95.21875	-1.524139881	8.695652008	14.59515095	160.5712891	53.28081512	0.051714182	-0.007249675	-0.140187368	95.24185944	38.7152977	77.15432739	63.48009872	35.17912674	54.34722519	729.4879761	4769.73801
95.25	-0.551701546	7.807416916	4.743437767	159.3956757	48.81043243	0.018477321	-0.002426198	-0.131306827	101.8351746	26.67087364	73.22592926	59.40397644	32.00627899	55.46186447	729.4879761	4770.79301
95.5	-0.551701546	7.807416916	4.743437767	152.2537994	46.15457535	0.017469227	-0.002460894	-0.140870228	131.4391632	16.92862701	68.25802612	54.74039459	28.60145378	54.06399155	729.4879761	4771.90301
95.28125	-0.551701546	7.807416916	4.743437767	145.8862305	40.26729965	0.017479539	-0.002444982	-0.139876813	92.7803421	39.17845535	62.0123024	50.79870605	26.81390762	55.99320602	729.4879761	4772.99301
95.21875	-0.551701546	7.807416916	4.743437767	136.9467926	35.50480652	0.016130924	-0.002376996	-0.147356495	95.08800507	34.24035263	56.80494308	47.43027878	26.71027946	61.40747833	729.4879761	4774.09801
95.5	-0.551701546	7.807416916	4.743437767	125.625145	32.04557419	0.017027855	-0.002297121	-0.134903699	144.0543976	0.363854438	64.30512238	47.06549835	25.76482773	64.20296478	729.4879761	4775.17301
95.4375	-1.147830844	9.324008942	11.78588486	115.2275391	32.36644745	0.042491436	-0.005370997	-0.126401871	90.91223907	40.05028534	50.58737183	50.00789261	27.33649063	65.3057251	729.4879761	4778.05301
96.34375	-1.147830844	9.324008942	11.78588486	113.5251007	32.7611618	0.04266417	-0.005385075	-0.126220077	108.7801361	18.48838615	50.38513565	51.82073212	28.79992867	67.83916473	729.4879761	4779.03301
96.53125	-1.147830844	9.324008942	11.78588486	109.4448318	34.57173157	0.04282403	-0.005458863	-0.127471954	144.2082367	0.136815339	51.56551743	56.63648224	30.82562828	71.87873077	729.4879761	4779.95801
96.5625	-1.147830844	9.324008942	11.78588486	108.1412582	37.77354431	0.042980194	-0.005534005	-0.128757104	144.6038361	0.316176236	54.7544899	61.07285309	34.2070961	74.26184082	729.4879761	4780.83801
96.3125	-1.147830844	9.324008942	11.78588486	110.4034805	42.83984375	0.043829918	-0.005598538	-0.12773326	144.1423035	0.788417459	58.84570313	63.33488083	32.74314499	75.31397247	729.4879761	4781.67301
96.3125	-1.147830844	9.324008942	11.78588486	114.3288574	47.97595978	0.043933511	-0.005653747	-0.128688723	97.46160126	35.30517197	65.05775452	64.78034973	32.90375137	69.7503891	729.4879761	4782.47301
96.5625	-1.147830844	9.324008942	11.78588486	120.7840271	50.86803818	0.044022083	-0.005702202	-0.129530489	94.25286102	38.86514282	70.02489471	58.02971268	30.515625	45.2196846	729.4879761	4783.26301
96.25	-1.147830844	9.324008942	11.78588486	132.5911713	44.66623306	0.043896556	-0.005747989	-0.130943969	91.74739075	40.211483	66.08599854	58.02971268	30.515625	45.2196846	729.4879761	4784.12301
96.40625	-1.080421209	9.554140091	11.36753559	143.6342621	45.74804688	0.042410612	-0.005682255	-0.133981913	138.1204071	2.377691031	67.70729828	60.02536392	31.37556267	65.20314026	729.4879761	4785.45301
96.53125	-1.080421209	9.554140091	11.36753559	139.0856476	48.04375076	0.042591572	-0.006304575	-0.148023993	144.4719696	0.443318099	68.20405579	61.52060699	33.28264618	68.52883911	729.4879761	4786.55801
96.28125	-1.080421209	9.554140091	11.36753559	136.899231	49.15000153	0.042581558	-0.007253285	-0.170338646	135.3292389	13.79775715	69.26047516	62.61843109	35.48113632	67.86857605	729.4879761	4787.48301
96.3125	-1.080421209	9.554140091	11.36753559	138.1355591	50.234375	0.042525172	-0.008490681	-0.199662462	97.81324768	35.82281876	71.0079422	61.72857666	33.72369766	61.44224548	729.4879761	4788.34801
96.3125	-1.080421209	9.554140091	11.36753559	145.9299011	49.8094635	0.042421699	-0.010010437	-0.235974446	95.46163177	38.62221146	72.10534668	61.72857666	33.72369766	56.11009598	729.4879761	4789.23301
96.25	-1.080421209	9.554140091	11.36753559	152.9065552	48.17927551	0.042247891	-0.011700409	-0.276946604	93.48363495	39.92314529	71.74298859	59.18284988	31.55913925	54.94704819	729.4879761	4790.20301
96.4375	-0.426576138	13.95348835	6.554822922	154.9660645	46.04777527	0.026943088	-0.00779328	-0.289249718	107.5713654	19.95959854	69.67159271	55.79793549	31.17897797	58.57559967	729.4879761	4791.27301
96.4375	-0.426576138	13.95348835	6.554822922	149.2796936	47.3125	0.026099682	-0.008772968	-0.336133152	128.1644897	18.57466125	68.38063812	54.78125	29.78219604	54.48902893	729.4879761	4792.37301
96.40625	-0.426576138	13.95348835	6.554822922	145.4376373	41.90625	0.025984764	-0.00958928	-0.369034708	89.98917389	40.2591629	68.38063812	53.19997025	28.03370094	54.37923431	729.4879761	4793.39301
96.46875	-0.426576138	13.95348835	6.554822922	145.4376373	41.90625	0.025984287	-0.009593058	-0.369186908	89.98917389	40.28867722	63.93536758	53.19997025	28.03370094	54.37923431	729.4879761	4793.39801
96.28125	-0.426576138	13.95348835	6.554822922	139.8187561	39.56171799	0.025873899	-0.010370441	-0.400807023	88.60457611	42.20716095	60.76193237	53.42124557	28.94634628	57.11372375	729.4879761	4794.49801
96.4375	-0.869319677	11.61665058	11.12095451	131.6688995	37.16666794	0.039057851	-0.018808298	-0.48154974	103.5714111	21.69871521	58.43365097	53.57514954	29.66720963	64.99381256	729.4879761	4795.59801
96.3125	-0.869319677	11.61665058	11.12095451	123.7832336	39.80898285	0.038908839	-0.019974099	-0.513356328	144.5818481	0.168600798	58.50747299	54.90336227	32.17690659	69.5038147	729.4879761	4796.65301
96.3125	-0.869319677	11.61665058	11.12095451	119.6721573	44.70909882	0.038887501	-0.0209971	-0.539944708	121.153595	24.19614601	62.28304672	60.43323898	32.92982101	67.1590271	729.4879761	4797.57301
96.28125	-0.869319677	11.61665058	11.12095451	123.8254471	47.67917633	0.038822532	-0.021969354	-0.565891862	92.51660919	38.19083786	66.42425537	59.27497101	31.7321434	58.09687042	729.4879761	4798.44301
96.53125	-0.869319677	11.61665058	11.12095451	131.8650208	46.66379166	0.038782597	-0.022963846	-0.59211731	90.60455322	40.61561203	68.0009079	59.27497101	31.7321434	46.89796066	729.4879761	4799.32801
96.375	-0.819476605	7.147111416	6.449836731	139.1790619	40.96724701	0.035623312	-0.013925999	-0.390923768	91.59355164	39.56669617	63.57165527	54.98122406	30.24731445	46.89796066	729.4879761	4800.35801
96.4375	-0.819476605	7.147111416	6.449836731	136.135849	42.46409988	0.03567636	-0.01412288	-0.395861	135.1534119	7.981015682	62.41910934	54.78636551	29.84911919	56.29543304	729.4879761	4801.63801
96.53125	-0.819476605	7.147111416	6.449836731	129.8777008	41.09244919	0.035702586	-0.013696592	-0.383630246	87.00019836	40.65647888	60.89894867	55.52318192	30.57634163	55.55080795	729.4879761	4802.76801
96.4375	-0.819476605	7.147111416	6.449836731	127.1046753	39.28693008	0.022757411	-0.012799237	-0.562420607	84.89034271	43.06309128	59.47844315	57.67259979	27.48815536	61.43500519	729.4879761	4803.83801
96.4375	-0.819476605	7.147111416	6.449836731	121.9671021	42.15504456	0.022824764	-0.011723919	-0.513649046	142.0104675	0.920100212	60.68589783	60.40687943	31.95542526	65.50514984	729.4879761	4804.91801
96.3125	-0.819476605	7.147111416	6.449836731	119.6999969	46.15593719	0.023166776	-0.010754857	-0.46423626	144.5598755	0.477373928	63.86521149	62.65888214	34.53749847	67.46446991	729.4879761	4805.89301
96.3125	-0.819476605	7.147111416	6.449836731	122.0325089	49.78308868	0.023250461	-0.009880931	-0.424977869	92.95616913	36.40176773	68.23870087	65.50662994	40.85532379	60.73273468	729.4879761	4806.80301
96.59375	-0.819476605	7.147111416	6.449836731	127.449501	49.36288071	0.023332477	-0.009062603	-0.388411552	88.47270203	40.59064102	70.00317383	65.50662994	32.76013184	48.75695038	729.4879761	4807.68801
96.53125	-0.877584636	11.95219135	11.55096245	131.9970551	42.27970123	0.041832447	-0.014664309	-0.350548685	87.50569153	40.76999664	65.24810028	60.41632843	28.56216431	55.56695938	729.4879761	4808.67301
96.25	-0.877584636	11.95219135	11.55096245	128.5704651	43.12205505	0.042020559	-0.012799508	-0.304601073	142.8236389	0.631760597	63.78698349	59.9406395	28.96931076	65.27306366	729.4879761	4809.90801
96.5625	-0.877584636	11.95219135	11.55096245	128.5704651	43.12205505	0.042021275	-0.012792101	-0.304419637	142.8895721	0.629490137	63.78698349	59.9406395	28.96931076	65.27306366	729.4879761	4809.91301
96.375	-0.877584636	11.95219135	11.55096245	120.698204	43.7323761	0.042324543	-0.011181068	-0.264174551	144.8895416	0.479644358	62.92229843	59.76392746	35.68000031	67.61746979	729.4879761	4810.99801
96.40625	-0.877584636	11.95219135	11.55096245	118.0036469	45.14666367	0.042443395	-0.00981166	-0.23117049	92.82429504	36.64015961	62.92229843	62.0238266	33.36101532	66.01925659	729.4879761	4811.91801
96.3125	-0.877584636	11.95219135	11.55096245	118.0036469	45.14666367	0.04244411	-0.009804225	-0.230991408	92.75836945	36.68102646	63.49281693	62.0238266	33.36101532	66.01925659	729.4879761	4811.92301
96.5625	-0.877584636	11.95219135	11.55096245	120.7977066	47.38885117	0.04255271	-0.008512507	-0.200046182	89.92324066	40.23873138	65.85083008	62.0238266	37.2204628	56.65009308	729.4879761	4812.79301
96.4375	-1.189476371	7.822685719	10.24691963	125.9227905	45.54859924	0.03782928	-0.006361996	-0.168176502	89.26390839	40.44306183	67.61763	60.51979065	29.94297409	63.38339615	729.4879761	4813.69801
96.4375	-1.189476371	7.822685719	10.24691963	125.9227905	45.54859924	0.037829757	-0.006355429	-0.168000788	89.21995544	40.45441437	67.61763	60.51979065	29.94297409	63.38339615	729.4879761	4813.70301
96.3125	-1.189476371	7.822685719	10.24691963	136.6048431	49.63494873	0.037915111	-0.004973001	-0.131161451	143.7027435	0.329798549	70.61513519	62.50279617	33.5736351	65.98490143	729.4879761	4814.75801
95.3125	-1.189476371	7.822685719	10.24691963	138.3431396	50.28433228	0.038195729	-0.003855123	-0.100930736	144.4939423	0.382017523	71.60233307	63.26715469	35.34575272	69.43347168	729.4879761	4815.70801
95.53125	-1.189476371	7.822685719	10.24691963	140.2201385	53.26913071	0.038255095	-0.003082449	-0.080576167	142.977478	3.649110079	72.93894196	63.64027023	33.54291534	67.63965607	729.4879761	4816.61801
95.40625	-1.189476371	7.822685719	10.24691963	143.2891998	51.74382401	0.038297892	-0.002620763	-0.068431005	97.76929474	34.83519745	74.01633453	60.94466019	31.71299744	62.32241821	729.4879761	4817.48301
95.40625	-1.189476371	7.822685719	10.24691963	144.88797	49.03437424	0.038331628	-0.002422641	-0.06320215	94.67042542	38.42922974	71.79647064	60.94466019	31.71299744	59.80431366	729.4879761	4818.36301
95.5	-1.189476371	7.822685719	10.24691963	149.3246765	45.93388748	0.038350344	-0.002430808	-0.063384265	93.0660553	39.65296936	69.2461319	58.51843643	29.3711338	61.18175125	729.4879761	4819.32801
95.53125	-1.189476371	7.822685719	10.24691963	150.3591003	43.81066132	0.038359642	-0.002459371	-0.064113505	91.19795227	40.82221603	66.55436707	56.33570099	29.03656578	63.39503479	729.4879761	4820.33801
95.28125	-1.049642086	11.03955841	12.76070213	146.5475311	41.18649673	0.047539473	-0.003104443	-0.065302424	90.20895386	41.11055756	63.92631531	55.67261124	28.87450981	66.06921387	729.4879761	4821.31801
95.3125	-1.049642086	11.03955841	12.76070213	140.955307	38.67274857	0.047511101	-0.003153231	-0.066368297	142.8456116	0.609056652	59.93955994	52.59235382	27.7083931	68.05731201	729.4879761	4822.26801
95.59375	-1.049642086	11.03955841	12.76070213	132.7870941	36.35638809	0.047472715	-0.003209419	-0.067605548	144.6258087	0.531863332	56.25426102	51.32459259	27.42621994	70.55142212	729.4879761	4823.17801
95.5625	-1.049642086	11.03955841	12.76070213	127.6285477	36.41498184	0.047003031	-0.003273302	-0.069640234	134.8896637	13.93852234	55.18065643	52.75517654	27.76860046	71.7186203	729.4879761	4824.05801
95.34375	-1.049642086	11.03955841	12.76070213	125.4617462	36.578125	0.04696846	-0.003340291	-0.071117751	96.64842224	36.58567047	56.19581985	52.56088257	31.24791718	69.05149841	729.4879761	4824.90301
96.34375	-1.049642086	11.03955841	12.76070213	124.4865646	30.85066032	0.046945333	-0.00341228	-0.072686248	94.14296722	39.41230774	63.99093246	50.75514984	26.91379929	66.9484787	729.4879761	4825.74801
96.21875	-1.145597696	6.571741581	8.290758133	113.1760406	31.49947929	0.030870676	-0.002353007	-0.076221414	143.8785706	0.456940472	48.63719177	49.33269882	26.12605286	68.0962677	729.4879761	4828.45301
96.4375	-1.145597696	6.571741581	8.290758133	110.0048676	31.8203125	0.030853629	-0.002381631	-0.077191278	144.6697693	0.393369526	49.21981049	53.84429932	26.64219666	69.93434143	729.4879761	4829.36301
96.4375	-1.145597696	6.571741581	8.290758133	108.0289078	34.11764526	0.03082478	-0.002401317	-0.077902146	144.4719696	0.252605259	50.77412415	55.5189743	31.608675	72.28769684	729.4879761	4830.24801
96.34375	-1.145597696	6.571741581	8.290758133	107.9866867	37.68055725	0.030853629	-0.002415471	-0.078288078	144.4719696	0.475103557	54.02753067	57.95359421	32.98588562	70.76921082	729.4879761	4831.10301
96.3125	-1.145597696	6.571741581	8.290758133	110.0625	39.52048492	0.030826688	-0.002903593	-0.094190881	104.3406296	32.57389069	56.58102417	57.56946564	28.18160629	67.78240967	729.4879761	4831.94301
96.59375	-1.145597696	6.571741581	8.290758133	112.2405701	40.15937424	0.030802608	-0.004192733	-0.136116162	95.30779266	38.87195206	58.59375	57.02738571	28.85668755	64.85224915	729.4879761	4832.77801
96.59375	-1.145597696	6.571741581	8.290758133	121.5257111	40.33542252	0.030788541	-0.006368756	-0.206854746	93.37374878	40.45668411	59.97177505	57.02738571	29.69950676	63.84289169	729.4879761	4833.65801
96.40625	-1.145597696	6.571741581	8.290758133	131.4436646	39.62273026	0.030786157	-0.008865688	-0.287976444	91.1539917	41.47154999	60.64120483	56.54155731	29.69950676	65.08229065	729.4879761	4834.58801
96.28125	-1.145597696	6.571741581	8.290758133	136.2324982	40.32872772	0.030552268	-0.011390603	-0.372823477	88.91226959	42.4932251	60.42697144	57.16162491	35.2131691	65.68175507	729.4879761	4835.53301
96.34375	-0.902204275	10.15228462	10.08672714	136.6229706	37.78365326	0.037185311	-0.016839098	-0.452842742	118.7140656	10.95068645	58.15215302	55.33350372	29.40308952	67.96556854	729.4879761	4836.45301
96.375	-0.902204275	10.15228462	10.08672714	133.5315399	37.53104401	0.037207484	-0.019796312	-0.532051861	144.186264	0.173141584	57.31903076	54.42160034	29.71535683	69.73360443	729.4879761	4837.36801
96.3125	-0.902204275	10.15228462	10.08672714	129.4132385	37.62374878	0.037239432	-0.022648849	-0.608195305	144.6697693	0.377476752	56.44755173	55.3964386	29.37757301	69.68135834	729.4879761	4838.25301
96.4375	-0.902204275	10.15228462	10.08672714	128.8004456	38.63710785	0.03727293	-0.025396461	-0.681364775	112.5383224	28.78687668	57.5828476	55.04424286	29.36670113	67.00801849	729.4879761	4839.10801
96.375	-0.902204275	10.15228462	10.08672714	127.4213181	38.18325424	0.037314773	-0.028152049	-0.754447818	91.59355164	39.48495865	57.4923172	52.68208694	28.47559166	59.84679413	729.4879761	4839.96801
96.28125	-0.902204275	10.15228462	10.08672714	126.1200562	35.88373184	0.037354946	-0.031011339	-0.830180287	89.68148804	41.557827	55.0009346	52.68208694	28.47559166	63.06703949	729.4879761	4840.86301
96.53125	-0.79571414	8.528784752	7.473531246	123.1621704	35.83542633	0.027597308	-0.02534987	-0.918563128	89.32984161	41.33078766	55.26578903	52.81560898	28.00245476	65.84676361	729.4879761	4841.86801
96.5625	-0.79571414	8.528784752	7.473531246	117.5312881	36.74888229	0.027613759	-0.027593991	-0.999284089	143.2411957	0.404721469	55.01229477	52.76409531	27.58991241	68.83050537	729.4879761	4842.81801
96.375	-0.79571414	8.528784752	7.473531246	113.7174988	41.171875	0.027324677	-0.029758463	-1.089069128	143.4170227	2.513914585	56.75844193	56.17635345	28.80589294	69.63059235	729.4879761	4843.73301
96.5625	-0.79571414	8.528784752	7.473531246	114.8229141	42.82868195	0.02734375	-0.03181906	-1.163668513	144.4939423	0.745280087	59.68877029	58.48767853	29.03089333	68.37465668	729.4879761	4844.60301
96.25	-0.79571414	8.528784752	7.473531246	118.1010056	43.99147797	0.027367592	-0.033857461	-1.237137079	104.2966766	32.90763474	62.48491287	58.41987991	28.17657852	64.51754761	729.4879761	4845.46301
96.40625	-0.79571414	8.528784752	7.473531246	120.1484375	42.68334198	0.089523554	-0.035773218	-0.399595588	93.17594147	36.91487503	63.13001251	58.41987991	29.42928505	63.68095779	729.4879761	4846.33301
96.5	-0.79571414	8.528784752	7.473531246	119.7526932	44.59263229	0.089898586	-0.036488462	-0.405884713	95.90119171	38.063694	62.82596588	58.84121704	29.42928505	57.88894272	729.4879761	4847.26801
96.34375	-0.79571414	8.528784752	7.473531246	119.2241211	40.82161331	0.089917302	-0.035366543	-0.393323004	86.05516815	42.97001266	60.15880585	58.05905914	28.58901596	60.54217911	729.4879761	4848.20801
96.25	-1.134553432	11.96410751	14.94813061	117.5806351	39.5551033	0.055282831	-0.065693915	-1.188323975	109.5713272	14.40622139	59.08087158	58.69203186	29.18812561	67.95523071	729.4879761	4849.24801
96.5625	-1.134553432	11.96410751	14.94813061	113.1287231	42.93247604	0.055247784	-0.060735818	-1.099334955	144.6477966	0.143626496	60.36860657	62.16911697	32.16577911	71.6639328	729.4879761	4850.24301
96.5625	-1.134553432	11.96410751	14.94813061	113.4250717	47.4158783	0.055482388	-0.056365926	-1.015924692	144.5818481	0.772524774	64.35553741	63.40776443	32.90514755	70.24513245	729.4879761	4851.12301
96.28125	-1.134553432	11.96410751	14.94813061	125.3158798	50.96484375	0.055405378	-0.052228484	-0.942660928	96.58248901	35.09856415	70.10992432	64.34018707	33.4401474	63.83328247	729.4879761	4851.95801
96.28125	-1.134553432	11.96410751	14.94813061	141.7859344	50.84367371	0.055310011	-0.04802797	-0.868341327	93.30780792	38.85152054	73.26313019	64.34018707	33.4401474	59.62577057	729.4879761	4852.80801
96.53125	-0.9286232	11.94029808	12.21057987	152.2526093	49.08097458	0.044956923	-0.035450596	-0.788545907	91.57157135	39.91179276	72.63752747	61.70218658	29.98920441	62.80786133	729.4879761	4853.74801
96.34375	-0.9286232	11.94029808	12.21057987	155.1307983	49.26953125	0.044813871	-0.031416189	-0.701037169	143.3950653	0.345691294	71.03335571	59.65252686	29.51298141	65.02131653	729.4879761	4854.75801
96.5625	-0.9286232	11.94029808	12.21057987	151.8221436	48.23723984	0.043900967	-0.027592452	-0.62851584	144.2302094	1.467264295	69.42765045	58.41627121	35.0625	66.85824585	729.4879761	4855.72301
96.53125	-0.9286232	11.94029808	12.21057987	151.918457	44.86249924	0.043741226	-0.023974093	-0.548089206	98.82422638	34.79660034	67.30412292	56.68125153	29.05315971	65.49958801	729.4879761	4856.64301
96.4375	-0.9286232	11.94029808	12.21057987	150.7502136	41.40625	0.043585777	-0.020475607	-0.469777256	95.50558472	38.56318283	64.33299255	56.68125153	28.03125	64.1366806	729.4879761	4857.53801
