Flow	%O2	%CO2	BP	ECG	SpO2	FeO2	FeCO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Ambient Temp	Humidity	Barometric Pressure	Water Vapour Pressure	 	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	%O2	%CO2	cm/s	cm/s	d(L)	L	BPM	L/min	L/min	%O2	%CO2	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	°C	%	mmHg	mmHg	d(s)	 
0.009049688	13.6154671	5.771974297	74.8125	-2.017578324	95.28125	18.82003784	1.991805434	47.3125	22.625	-0.364145517	-0.740601122	18.6046505	15.28592873	15.24537468	20.68935204	0.332581252	39.32724762	91.46524811	0.224475622	0.197760731	0.88098979	92.71642303	39.30506516	87.29210663	54.213974	26.42829323	68.21747589	23.89999962	20	727.9639893	4.430587769	6470.667256	102/59
0.016591094	13.58484423	5.736145959	76.46875	-2.017054709	95.28125	18.83955765	1.97691381	48.34375	23.625	-0.354776681	-0.715129137	18.46153831	14.64664936	14.60527134	20.65872955	0.381438077	39.14980698	91.67377472	0.212902308	0.187716842	0.881704092	92.50790405	39.06108856	91.60267639	55.4853096	27.33680534	228.3466339	23.89999962	20	727.9639893	4.430587769	6473.892256	102/59
0.017345235	13.70733574	5.693803379	120.875	-2.017578324	95.375	18.86530876	1.958021879	43.875	22.71875	-0.381012321	-0.730585218	17.06970215	13.83511448	13.81191158	20.59748268	0.358638227	39.14980698	92.29936981	0.194941998	0.175578162	0.90066874	93.34201813	38.77275085	95.95989227	53.04714584	26.56707954	225.5068054	23.89999962	20	727.9639893	4.430587769	6477.142256	100/55
0.012820391	13.6154671	5.719860351	95.0625	-2.018030536	95.5625	18.8911972	1.940056682	62.3125	32.5	-0.382901251	-0.718995154	18.09954834	14.43708897	14.42049694	20.5668602	0.355381101	38.9945488	92.71642303	0.198226214	0.181676045	0.916508675	92.71642303	38.9501915	91.2365036	50.28110504	26.66138649	72.95500946	23.89999962	20	727.9639893	4.430587769	6480.657256	100/55
0.008295547	13.7685815	5.710088987	90.96875	-2.017911533	95.34375	18.90916824	1.928067684	54.5	29.46875	-0.379464448	-0.744916916	16.34877396	13.51073456	13.49433613	20.59748268	0.335838348	38.9945488	92.50790405	0.183550358	0.169311151	0.922423422	93.75908661	38.88365173	91.72304535	52.38684464	27.24513626	71.63288116	23.89999962	20	727.9639893	4.430587769	6483.972256	100/55
0.014328672	13.70733574	5.755688689	108.875	-2.017316516	95.53125	18.9197731	1.920598269	51.90625	21.1875	-0.376738668	-0.749708951	16.10738182	13.39687729	13.38665867	20.59748268	0.303267151	39.19416809	92.71642303	0.180853486	0.168487847	0.931626201	93.34201813	39.19416809	91.29166412	50.98193741	27.3503437	76.00012207	23.89999962	20	727.9639893	4.430587769	6487.642256	100/55
0.007541406	13.70733574	5.729631716	75.53125	-2.017483121	95.375	18.92320442	1.918011665	46.34375	23.0625	-0.364765167	-0.751948893	16.66666603	13.90346336	13.88762856	20.62810707	0.303267151	39.19416809	92.71642303	0.18999815	0.175829813	0.925429106	93.34201813	39.01673126	90.16347504	52.98788834	27.51429749	233.9793396	23.89999962	20	727.9639893	4.430587769	6491.367256	100/55
0.009803828	13.67671286	5.749174446	100.4375	-2.017649726	95.375	18.92281723	1.91757834	59.03125	32.15625	-0.36903882	-0.735156894	18.40490723	15.0106535	14.98388767	20.65872955	0.322809875	39.17198563	92.50790405	0.20869875	0.190568492	0.913127124	93.13349152	39.14980698	91.97902679	51.92408752	26.48164177	70.02690887	23.89999962	20	727.9639893	4.430587769	6494.967256	100/55
0.013574532	13.67671286	5.703574743	92.40625	-2.017483121	95.53125	18.92201614	1.917507291	56.53125	27.90625	-0.365780115	-0.782807887	7.648183346	6.642008305	6.632442474	20.68935204	0.264181674	40.05918121	92.71642303	0.092659295	0.084604904	0.913075209	93.13349152	38.83929062	90.74176025	51.11758804	26.56556702	73.3788681	23.89999962	20	727.9639893	4.430587769	6498.227256	100/55
0.006033125	13.64608998	5.768717175	77.90625	-2.017387918	95.375	18.92294693	1.91762805	44.875	28.125	-0.306379676	-0.814030588	17.06970215	15.4153223	15.39421368	20.65872955	0.290238649	40.08135986	91.25671387	0.215292215	0.196010888	0.910441101	92.92495728	39.28289032	92.40252686	51.9834137	29.60364914	71.60638428	23.89999962	20	727.9639893	4.430587769	6506.072256	104/58
0.003016562	13.86045014	5.631918068	91.46875	-2.018435147	95.53125	18.92142487	1.920219779	63.90625	36.96875	-0.298771262	-0.747519374	19.1387558	15.8716507	15.84098816	20.65872955	0.335838348	39.32724762	92.09083557	0.222323895	0.201003879	0.904103816	94.38466644	38.35133362	88.07717896	52.73904037	30.0575428	77.93070984	23.89999962	20	727.9639893	4.430587769	6509.587256	104/58
0.006787266	13.86045014	5.638432312	87.90625	-2.017721128	95.5	18.91708565	1.924812794	52.59375	30	-0.343094051	-0.792200744	18.26484108	16.05229187	16.03454208	20.65872955	0.270695925	38.41787338	94.17614746	0.222385645	0.202963829	0.912666082	94.38466644	38.39569473	89.82722473	53.47821426	29.45693779	74.96681213	23.89999962	20	727.9639893	4.430587769	6512.722256	104/58
0.014328672	14.01356453	5.589575488	74.875	-2.016769101	95.25	18.90884781	1.93243444	46.1875	23.625	-0.319990516	-0.735143542	18.77934265	15.3157568	15.28105736	20.65872955	0.361895323	38.44005203	94.17614746	0.214658499	0.192811608	0.89822489	95.42733002	38.06299591	89.43592834	53.15437698	27.95674133	222.069458	23.89999962	20	727.9639893	4.430587769	6516.007256	104/58
0.008295547	14.01356453	5.625403825	77.59375	-2.017578324	95.5	18.89687157	1.942614675	43.46875	22.09375	-0.361848235	-0.712682366	18.07228851	14.28877926	14.25925922	20.62810707	0.374923825	38.30697632	95.01026917	0.199924707	0.179765254	0.899164796	95.42733002	38.30697632	88.570755	52.60002899	26.81001091	222.8592224	23.89999962	20	727.9639893	4.430587769	6519.202256	104/58
0.011312109	13.95231877	5.667746406	105.75	-2.018149539	95.4375	18.88284302	1.953600168	77.0625	34.40625	-0.398326218	-0.719816387	17.5182476	13.98937511	13.96937752	20.59748268	0.352123976	38.66185379	94.38466644	0.194677591	0.176567555	0.906974196	95.01026917	38.59531403	85.58348083	51.2364769	27.35391426	71.30839539	23.89999962	20	727.9639893	4.430587769	6522.522256	104/58
0.009803828	13.95231877	5.648203676	89.40625	-2.017840131	95.5	18.87125397	1.962592244	60.46875	30.5	-0.383513749	-0.696794808	17.67304802	13.661623	13.63411331	20.62810707	0.365152448	39.06108856	93.55055237	0.191510916	0.172926754	0.9029603	95.01026917	38.4622345	85.04665375	51.64516449	26.49499512	67.53351593	23.89999962	20	727.9639893	4.430587769	6525.947256	104/58
