Flow	%O2	%CO2	BP	ECG	SpO2	FeCO2	FeO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Systolic	Diastolic	Barometric Pressure	Water Vapour Pressure	 	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	 	%	cm/s	cm/s	L	L	BPM	L/min	L/min	%CO2	V	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	mmHg	mmHg	mmHg	s	 
0.008969812654	13.60424865	5.493161246	79.0625	-2.01888736	97.28125	3.289674702	16.78055237	50.21875	34.96875	1.479474425	-1.576826692	5.476951122	2.529616833	2.499558449	20.97999954	0.03999999911	37.49862289	91.74456024	0.08734357357	0.06374947727	0.7298702598	92.15627289	37.21111298	93.28125	61.14302063	42.88183594	60.75949478	128.8847656	74.73527527	724.40802	467.1777344	6117.937529	start bsl
0.01793962531	13.96890587	5.336450613	74.4375	-2.019196768	97.28125	3.345858994	16.83997899	43.875	32.09375	1.618314385	-1.327489257	5.145797729	2.224645376	2.201394796	20.97999954	0.03999999911	37.49862289	91.74456024	0.07536712289	0.05711688101	0.7578487396	94.62648773	36.14954376	90.80325317	53.90901566	39.48333359	60.22584534	128.468811	70.65617371	724.40802	438.7032166	6128.892529	start bsl
0.01420220267	13.45230814	5.457248393	78.5625	-2.018958762	97.5625	3.289057293	16.72738119	44.875	31.125	1.391068578	-1.276663303	6.233766079	1.973165631	1.948408008	20.97999954	0.03999999911	37.18899918	90.50946045	0.06911611557	0.04968291521	0.7188325524	91.12701416	36.96783829	95.73548889	54.81754684	39.43733978	59.18619156	133.6627655	74.73177338	724.40802	504.0850525	6140.552529	start bsl
0.01046478096	13.48269624	5.473572417	82.0625	-2.018815958	97.53125	3.360676829	16.77742466	48.59375	37.90625	1.352823019	-1.391774654	5.625878811	1.558759689	1.541546702	20.97999954	0.03999999911	37.25534821	89.89189911	0.05368685722	0.04017562047	0.7483325005	91.33286285	37.07841873	99.6629715	58.71718597	43.87921906	60.91370392	136.6854401	77.27873993	724.40802	546.1869507	6150.177529	start bsl
0.01793962531	13.51308434	5.493161246	84.78125	-2.018815958	97.53125	3.255099754	16.75240292	48.84375	35.59375	1.416758299	-1.458745837	5.247048378	0.8659603596	0.8549995422	20.97999954	0.03999999911	37.29957962	89.68605804	0.03017748892	0.02157390676	0.7149006724	91.53871155	37.21111298	104.3961945	59.3123436	43.08322906	60.30150604	141.7432098	81.5625	724.40802	621.87323	6160.842529	bp 120/71
0.01046478096	13.60424865	5.460513198	87.46875	-2.019220569	97.25	3.305727357	16.72112576	49.21875	37.9375	1.541501641	-1.463648319	6.172839642	1.149196029	1.13492465	20.97999954	0.03999999911	37.03418732	90.92116547	0.04029040039	0.02908826061	0.7219650149	92.15627289	36.98995209	103.7365875	59.88899231	45.37217331	61.77606201	140.2675323	81.70970917	724.40802	609.5418091	6172.277529	bp 120/71
0.009717296809	13.99929397	5.307067369	85.5625	-2.018696955	97.34375	3.312518865	16.69610402	48.15625	37.375	1.535272241	-1.165744901	7.894736767	1.018354774	1.005479097	20.97999954	0.03999999911	37.03418732	94.00893402	0.03593072295	0.02582408488	0.7187187672	94.83233643	35.95050049	104.137352	58.91984558	45.94428635	55.42724991	142.3441772	81.1198349	724.40802	623.9800415	6181.997529	bp 120/71
0.008222328499	14.09045827	5.398481905	79.8125	-2.018506549	97.5	3.289057293	16.63354969	48.875	35.53125	1.238762021	-1.367322206	5.597014904	1.691264749	1.668087244	20.97999954	0.03999999911	36.81302643	94.00893402	0.06072723866	0.04253432527	0.7004159093	95.44989014	36.56974792	96.39201355	59.78706741	44.49934387	60.75949478	135.4112549	76.06242371	724.40802	527.1790771	6189.597529	bp 120/71
0.01046478096	13.96890587	5.434394759	85.9375	-2.018411347	97.53125	3.321162602	16.6554437	51.125	37.5	1.457905769	-1.34463191	6.396588326	2.588728189	2.554974794	20.97999954	0.03999999911	36.96783829	94.00893402	0.09228783846	0.06579337269	0.7129148841	94.62648773	36.81302643	92.25193024	53.97038651	39.55615234	62.82722473	130.8877563	71.06241608	724.40802	458.7738342	6200.317529	bp 120/71
0.01345471945	13.99929397	5.427865149	105.3125	-2.019125366	97.25	3.271769818	16.65857142	59.40625	42.46875	1.454825521	-1.151753664	8.559201241	1.65701592	1.634465694	20.97999954	0.03999999911	36.98995209	94.21479034	0.0591558069	0.04145527631	0.7007811666	94.83233643	36.7687912	100.8423615	54.09221649	41.03506088	59.04059219	138.90625	78.40598297	724.40802	573.1143188	6209.697529	bp 120/71
0.01420220267	13.96890587	5.3952171	85.53125	-2.018696955	97.40625	3.213733297	16.76804151	52.625	40.28125	1.256024957	-1.114761829	9.056603432	1.466060758	1.44703877	20.97999954	0.03999999911	40.48428726	85.56902313	0.0509737432	0.03604261577	0.7070819736	94.62648773	36.54763031	101.4759598	62.50949097	48.75242996	59.85037231	139.7884521	80.11889648	724.40802	593.4232788	6216.707529	bp 120/71
0.01420220267	14.09045827	5.339715418	86.75	-2.018982562	97.40625	3.211263658	16.74614749	48.625	39.34375	1.141631126	-1.40175271	3.96301198	0.7920179963	0.7815036774	20.97999954	0.03999999911	40.48428726	85.56902313	0.02770344913	0.01945034787	0.702091217	95.44989014	36.17166138	103.1797256	61.84294128	48.65559387	62.01550293	139.8500061	80.36387634	724.40802	595.7848511	6223.332529	bp 120/71
0.01270723436	13.33075574	5.627018245	74.28125	-2.018411347	97.5	3.321162602	16.70861489	46.34375	35	1.397492528	-1.169093847	7.130124569	2.39760685	2.36791873	20.97999954	0.03999999911	40.50640488	85.36317444	0.08428040147	0.06097697839	0.723501265	90.30361176	38.11787415	93.84680939	58.27593613	43.83633041	63.15789413	133.1694031	70.08778381	724.40802	469.1218262	6238.472529	bp 120/71
0.01868710853	13.36114384	5.63681266	73.3125	-2.018982562	97.59375	3.245221197	16.80557411	43.90625	30.59375	1.217832208	-1.04711926	8.921933174	3.268758059	3.229131937	20.97999954	0.03999999911	38.25056839	89.89189911	0.1123340726	0.08122971654	0.7231084704	90.50946045	38.18422318	87.9487915	56.24567795	38.72977829	64.51612854	127.5083313	68.41818237	724.40802	418.1920471	6246.887529	bp 120/71
0.01121226605	13.42192004	5.578046172	110.25	-2.018363745	97.25	3.102599533	16.90878876	77.125	59.34375	1.037383318	-1.111129165	6.696428776	2.371219873	2.341320276	20.97999954	0.03999999911	38.20633698	90.0977478	0.07974463701	0.05627510697	0.7056914568	90.92116547	37.78613281	110.542511	59.9726181	40.29608536	63.74502182	129.8237457	69.93955231	724.40802	443.8855286	6253.612529	bp 120/71
0.01046478096	13.39153194	5.64334227	106.875	-2.01888736	98.25	3.221142215	16.80870182	59.8125	44.84375	1.268989921	-1.178103328	6.626173496	1.515593529	1.496828079	20.97999954	0.03999999911	38.38326645	89.48020935	0.05209985375	0.03737010062	0.7172784209	90.71530914	38.22845459	100.0031281	60.72680283	41.5382309	59.47955322	136.1963806	78.51757813	724.40802	550.8051147	6262.572529	bp 120/71
0.008969812654	13.36114384	5.653136684	83.4375	-2.018768357	97.40625	3.224229264	16.77429694	53.0625	34.5	1.259532571	-1.091234565	9.501187325	2.247840881	2.219140053	20.97999954	0.03999999911	38.38326645	89.48020935	0.07798543572	0.05545698106	0.7111197114	90.50946045	38.2947998	99.57102203	63.09424973	42.45362854	60.99110413	134.5520782	77.6867218	724.40802	531.3262329	6271.627529	bp 119/72
0.01195974927	13.66502485	5.496426051	113.4375	-2.019172968	97.34375	3.097660255	16.81808497	68.15625	46.78125	1.083044648	-0.4818840623	13.33333302	0.6884585619	0.6789656281	20.97999954	0.03999999911	39.37848663	89.68605804	0.0237441808	0.0162927825	0.6861799955	92.56797791	37.23323059	105.4778061	61.56173706	45.61112976	57.83132553	141.4815063	82.59980011	724.40802	627.3591919	6277.942529	bp 119/72
