Flow	%O2	%CO2	BP	ECG	SpO2	FeCO2	FeO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Systolic	Diastolic	Barometric Pressure	Water Vapour Pressure	 	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	 	%	cm/s	cm/s	L	L	BPM	L/min	L/min	%CO2	V	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	mmHg	mmHg	mmHg	s	 
0.01121226605	20.98855729	0.03440751987	112	-2.018363745	0.40625	0.05012548121	20.98420365	39.03125	30.125	0.00342619326	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	142.1781769	0.2330792844	80.3189621	52.69163895	38.99357986	58.32320786	112.0074997	63.9375	724.40802	297.8677063	5487.20201	Cal Gas 6% CO2 12% O2
0.01121226605	20.98855729	0.04093712959	113.25	-2.017364118	0.40625	0.05074289101	20.9748205	36.875	36.4375	0.0003587480169	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	142.1781769	0.2773114145	83.3234024	51.26153564	38.12850571	60.45339966	113.2532043	62.53081512	724.40802	298.1535645	5488.29701	Cal Gas 6% CO2 12% O2
0.01195974927	20.95816919	0.04093712959	110.8125	-2.018768357	0.40625	0.03592505581	20.99045908	74.125	50.90625	0.0005272064591	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	141.9723206	0.2773114145	81.88619232	52.98550415	39.57350922	60.45339966	110.812645	65.93608093	724.40802	300.3418884	5489.36201	Cal Gas 6% CO2 12% O2
0.008969812654	20.92778109	0.04093712959	114.8125	-2.018768357	0.375	0.05321253021	20.99045908	84.34375	51.65625	0.008764622733	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	141.7664642	0.2773114145	83.45209503	52.47393036	40.23838043	60.45339966	114.8375015	65.82499695	724.40802	323.1405945	5490.31201	Cal Gas 6% CO2 12% O2
0.01345471945	20.95816919	0.03767232473	116.125	-2.019053964	0.375	0.05012548121	20.98420365	77.59375	55.78125	0.01973574236	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	141.9723206	0.2551953793	85.88935852	52.47393036	40.73705673	60.45339966	116.1250687	66.15441132	724.40802	332.4398499	5491.28201	Cal Gas 6% CO2 12% O2
0.01046478096	20.98855729	0.04746673931	115.84375	-2.018792157	0.40625	0.04827325181	20.98420365	80.03125	55.15625	0.001127964584	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	142.1781769	0.3215435147	#NUM!	52.35009384	40.89545822	61.22449112	#NUM!	#NUM!	724.40802	#NUM!	5492.27201	Cal Gas 6% CO2 12% O2
-0.5591183305	19.98574994	0.5273930538	133.8125	-2.01707851	0.40625	0.04024692441	20.98420365	90.46875	59.78125	-0.431268692	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	135.3850708	3.572602749	#NUM!	#NUM!	44.6366539	#NUM!	#NUM!	#NUM!	724.40802	#NUM!	5690.907076	 
0.1031528413	20.77584058	0.2009125677	131.75	-2.018339945	0.375	0.029133548	20.98733137	83.09375	56.25	0.02094012685	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	140.7372131	1.360997796	93.07218933	58.3638649	45.24803543	#NUM!	131.7598572	74.45937347	724.40802	487.4229431	5691.877076	 
0.05680881068	16.15684917	4.24600579	132.96875	-2.019149167	0.40625	0.03962951461	20.97794822	91.65625	60.0625	0.1756574214	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	109.4477921	28.76278687	93.09265137	59.95888138	46.02466965	63.32453918	133.0198822	73.80596161	724.40802	492.8506775	5692.802076	 
0.2541446984	14.48550359	5.382157881	133.65625	-2.01817334	0.4375	0.05444734981	20.9935868	94.6875	61.21875	0.4197129309	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	98.1259613	36.45916748	94.53263855	61.05667114	46.89534378	63.32453918	133.657959	70.0226593	724.40802	472.2853699	5693.752076	 
