Flow	%O2	%CO2	BP	ECG	SpO2	FeO2	FeCO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Ambient Temp	Humidity	Barometric Pressure	Water Vapour Pressure	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time
L/s	%O2	%CO2	mmHg	V	%	 	%	cm/s	cm/s	L	L	BPM	L/min	L/min	%CO2	V	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	°C	%	mmHg	mmHg	s
0.04036943614	7.281006067	6.824046051	102.5625	-2.01853035	82.4375	7.281595348	6.476966288	162.6875	112.4375	3.748992682	-3.29689312	19.8675499	71.85608673	65.80587769	20.97999954	0.03999999911	46.79550934	46.94902039	8.159874916	3.359172583	0.4116696119	49.85843658	46.72929382	110.8927841	124.2083359	88.09332275	45.88892746	26.79999924	20	731.7739868	5.280827045	3223.901479
0.1401505023	7.43274611	6.807930149	110.6875	-2.018768357	82.6875	7.250348132	6.472833827	100.25	68.09375	3.660819292	-2.993621349	20.20202065	66.34467316	60.73360062	20.97999954	0.03999999911	46.90586472	49.44280624	7.550505638	3.098249435	0.4103366733	50.89751053	46.61893463	111.80233	122.1277771	82.03755188	91.61608124	26.79999924	20	731.7739868	5.280827045	3226.921479
0.06626681238	7.43274611	6.843385134	77.75	-2.017602124	82.5	7.34408978	6.505303164	117.875	75.96875	3.333921671	-3.095462084	19.35483932	65.724823	60.25432587	20.97999954	0.03999999911	47.03829575	49.23499298	7.430070877	3.089354277	0.4157906771	50.89751053	46.86172104	105.9574966	119.1137695	83.15403748	93.64955139	26.79999924	20	731.7739868	5.280827045	3229.891479
0.1226316914	7.341702084	6.901402382	87.375	-2.019125366	83.625	7.503450583	6.465749608	141.15625	89.28125	3.511971474	-3.565685272	15.52393246	60.72382736	55.74710464	20.97999954	0.03999999911	47.36936569	49.85843658	6.789709568	2.840790987	0.4183965325	50.27406693	47.25901031	106.0839691	120.9541855	82.83050537	91.70462036	26.79999924	20	731.7739868	5.280827045	3232.991479
-0.02589737438	7.129266024	6.882063299	83.40625	-2.018268543	83.65625	7.672185551	6.480508398	115.40625	83.34375	4.066766739	-3.161056995	17.24137878	59.78864288	55.00588226	20.97999954	0.03999999911	47.32522583	47.57246399	6.604512215	2.80950141	0.4253911972	48.81935883	47.12657928	107.9147949	110.492012	82.17723846	18.77655792	26.79999924	20	731.7739868	5.280827045	3236.856479
0.09368756413	7.129266024	6.688672472	94.5625	-2.019363373	83.65625	7.481577532	6.610385744	141.96875	105.6875	3.587030649	-3.275969028	19.96672249	71.75644684	65.9696579	20.97999954	0.03999999911	47.36936569	47.57246399	8.029144287	3.437460423	0.4281228781	48.81935883	45.80228806	107.4156876	114.4132843	85.48760223	20.68254852	26.79999924	20	731.7739868	5.280827045	3240.336479
0.07083693892	7.098918016	6.756359261	99.96875	-2.018839759	82.40625	7.290969513	6.436822381	129.0625	96.25	3.697037935	-3.093490601	20.76124573	70.4557724	64.50045776	20.97999954	0.03999999911	46.50857925	47.36465073	7.997389793	3.271981955	0.4091312289	48.61154175	46.26579285	108.9646378	113.6152496	81.68114471	49.61505508	26.79999924	20	731.7739868	5.280827045	3243.341479
0.1363420635	7.281006067	6.598423419	87.4375	-2.018078137	82.53125	7.231599802	6.357715271	161.0625	104.1875	3.421886206	-3.196596146	18.20940781	63.85544968	58.36435318	20.97999954	0.03999999911	46.53065109	47.78028488	7.281105042	2.92404151	0.4015930891	49.85843658	45.18428802	102.0420227	115.9713364	82.7729187	50.42788696	26.79999924	20	731.7739868	5.280827045	3246.231479
0.02361231297	7.43274611	6.782144705	149.96875	-2.02359989	82.375	7.394085326	6.377787224	110.78125	80.40625	3.630592108	-3.092046499	18.83830452	63.90019608	58.52890015	20.97999954	0.03999999911	49.35580063	47.57246399	7.203651428	2.941650152	0.4083554149	50.89751053	46.44235992	107.7376022	123.1649323	89.41104126	32.92127991	26.79999924	20	731.7739868	5.280827045	3249.526479
0.1462439895	7.159614033	6.872393758	118.4375	-2.018554151	83.40625	7.512824748	6.407304803	104.65625	70.96875	3.509060144	-3.067713261	20.40816307	68.68043518	63.01566696	20.97999954	0.03999999911	48.36258698	47.57246399	7.676814556	3.181950569	0.414488405	49.02717209	47.06036758	109.3323441	121.7427292	84.07956696	47.24383545	26.79999924	20	731.7739868	5.280827045	3252.711479
0.08226225525	7.159614033	6.914295104	78.34375	-2.018863559	83.65625	7.562820294	6.426786405	114	79.90625	3.374948502	-3.10294199	19.57585716	66.63598633	61.18923569	20.97999954	0.03999999911	48.67158508	48.19591141	7.421074867	3.099201918	0.417621702	49.02717209	47.34729385	104.3983078	121.1793823	83.23487091	96.02701569	26.79999924	20	731.7739868	5.280827045	3255.651479
0.1211083159	7.129266024	6.901402382	80.125	-2.018458948	83.59375	7.412833656	6.510616328	116.71875	80.28125	3.49922514	-3.136025906	20	68.80563354	63.13297653	20.97999954	0.03999999911	47.6121521	48.40372849	7.740752697	3.239628553	0.4185159504	48.81935883	47.25901031	104.230011	121.1779251	83.83266449	48.45068359	26.79999924	20	731.7739868	5.280827045	3258.716479
0.156907618	7.341702084	6.824046051	91.6875	-2.018458948	82.6875	7.522198913	6.425605702	137.875	97.1875	3.530127764	-3.114104271	19.38610649	66.22746277	60.78456497	20.97999954	0.03999999911	47.43558121	48.40372849	7.396944046	3.078125715	0.4161347747	50.27406693	46.72929382	108.0362701	117.594696	83.8307724	46.71646118	26.79999924	20	731.7739868	5.280827045	3261.716479
0.0479863137	7.311354075	6.840161953	99.15625	-2.019053964	82.6875	7.459704481	6.32760734	142.25	107.8125	3.538563251	-2.934206247	19.96672249	64.27051544	58.87863541	20.97999954	0.03999999911	47.45764923	49.02717209	7.214124203	2.935787916	0.4069499969	50.06624985	46.8396492	107.5439682	119.1698608	88.44639587	48.56119156	26.79999924	20	731.7739868	5.280827045	3264.811479
0.09292587638	7.311354075	6.74668972	107.6875	-2.018554151	82.34375	7.522198913	6.435641678	149.75	121.59375	3.309621811	-3.216930151	19.07790184	67.32658386	61.80056	20.97999954	0.03999999911	46.90586472	49.23499298	7.519274712	3.13449955	0.4168619514	50.06624985	46.19957733	113.3107986	119.5528488	90.11763	48.78904343	26.79999924	20	731.7739868	5.280827045	3267.816479
0.05103306472	7.250658058	6.749912901	98.0625	-2.01888736	82.5	7.5346978	6.329378395	147.375	106.84375	3.700637341	-3.247799635	18.18181801	64.77999878	59.39826202	20.97999954	0.03999999911	46.44235992	48.61154175	7.23283577	2.962550402	0.409597367	49.65061951	46.22164917	115.0688019	111.9757233	84.11403656	45.5351181	26.79999924	20	731.7739868	5.280827045	3270.961479
0.08835574985	7.281006067	6.67255657	79.28125	-2.018458948	82.625	7.512824748	6.319342418	106.875	80.78125	3.646778345	-3.32899332	17.21664238	62.87467575	57.62988281	20.97999954	0.03999999911	46.44235992	48.61154175	7.031381607	2.869753838	0.4081351161	49.85843658	45.69193268	104.7735748	116.2246552	83.15726471	32.51280594	26.79999924	20	731.7739868	5.280827045	3274.261479
-0.01066362485	7.189962041	6.627432043	129.84375	-2.018649353	82.53125	7.550321408	6.329968747	149.21875	91.34375	3.739735126	-3.112672567	16.4383564	56.13144302	51.47789383	20.97999954	0.03999999911	46.02300262	48.40372849	6.260242939	2.567758083	0.410169065	49.23499298	45.38292694	117.3653183	119.0994568	80.32308197	96.73964691	26.79999924	20	731.7739868	5.280827045	3277.746479
0.1195849404	7.189962041	6.798260607	98.34375	-2.019410974	82.71875	7.581568624	6.185922963	109.84375	75.53125	3.560531616	-3.338182449	17.91044807	65.58898163	60.07267761	20.97999954	0.03999999911	46.81757736	48.61154175	7.304846764	2.927784443	0.4008002579	49.23499298	46.55271912	108.8574371	120.6112976	79.05434418	104.9058075	26.79999924	20	731.7739868	5.280827045	3281.396479
0.09064082056	7.250658058	6.827269232	99.8125	-2.018792157	82.53125	7.61281584	6.240825659	159.03125	103.71875	3.775143385	-3.207163811	17.93721962	63.10890579	57.8589859	20.97999954	0.03999999911	46.90586472	49.02717209	7.010809898	2.84512043	0.4058190882	49.65061951	46.75136185	108.4406509	115.8724823	77.84095764	97.5771637	26.79999924	20	731.7739868	5.280827045	3284.746479
0.03046750091	7.250658058	6.727350637	151.84375	-2.019339572	81.5625	7.562820294	6.400220584	102.6875	73.5625	3.622320175	-3.390202522	17.26618767	64.21499634	58.94792938	20.97999954	0.03999999911	46.39821625	48.81935883	7.152548313	2.973248243	0.4156907499	49.65061951	46.0671463	109.2024994	115.3081436	80.44958496	33.23542404	26.79999924	20	731.7739868	5.280827045	3288.091479
0.1028278172	7.311354075	6.74346654	85.3125	-2.018554151	82.625	7.522198913	6.344137184	114.78125	82.1875	3.733089685	-3.257637739	17.29106712	61.79295349	56.66086197	20.97999954	0.03999999911	46.44235992	48.81935883	6.904854774	2.832655668	0.4102411568	50.06624985	46.17750168	113.5752106	115.6924744	84.00069427	91.03909302	26.79999924	20	731.7739868	5.280827045	3291.566479
0.1553842425	7.281006067	6.749912901	110.96875	-2.018411347	82.625	7.662811387	6.389003904	95.09375	68.375	3.633945465	-3.173594475	17.64705849	61.4381485	56.45709229	20.97999954	0.03999999911	46.4865036	49.23499298	6.794962406	2.842609644	0.4183407426	49.85843658	46.22164917	109.5507202	114.3794327	80.8132019	46.46754074	26.79999924	20	731.7739868	5.280827045	3295.036479
0.02589737438	7.281006067	6.74668972	102.71875	-2.018625553	82.5625	7.672185551	6.33882402	163.4375	108.15625	3.59038043	-3.107722044	18.29268265	62.3639946	57.28068161	20.97999954	0.03999999911	46.57479095	46.94902039	6.894752502	2.861260653	0.414991051	49.85843658	46.19957733	105.7449265	116.6235886	82.89981079	46.78037643	26.79999924	20	731.7739868	5.280827045	3298.436479
0.01980387419	7.281006067	6.724127457	93.90625	-2.018934961	82.5625	7.572194459	6.423834647	140.5	98.71875	3.503038645	-3.170140505	18.34862328	63.81111908	58.59964752	20.97999954	0.03999999911	46.57479095	46.94902039	7.101855278	2.966669559	0.4177316129	49.85843658	46.04507446	112.5346375	120.5665894	84.69278717	93.09281921	26.79999924	20	731.7739868	5.280827045	3301.716479
0.109683007	7.372050092	6.756359261	83.84375	-2.018458948	82.40625	7.581568624	6.354763513	118.90625	80.4375	3.603907108	-2.970395088	19.01743317	61.96985245	56.86927795	20.97999954	0.03999999911	46.39821625	49.23499298	6.895073891	2.847886086	0.4130319953	50.48188019	46.26579285	114.6230011	115.8853378	80.49511719	90.6783905	26.79999924	20	731.7739868	5.280827045	3304.986479
0.1134914383	7.43274611	6.759582442	89.46875	-2.018625553	82.6875	7.481577532	6.305764332	134.6875	85.5	3.331940413	-3.114784479	19.57585716	66.89030457	61.27865982	20.97999954	0.03999999911	46.44235992	50.06624985	7.497549057	3.044836044	0.406110853	50.89751053	46.28786087	108.4362259	115.6797485	82.19100189	92.22266388	26.79999924	20	731.7739868	5.280827045	3308.141479
0.09901937097	7.493442127	6.695118833	103.59375	-2.018696955	82.71875	7.594067511	6.385461795	158.59375	108.84375	3.540235996	-3.22863555	19.1387558	67.78710938	62.23897171	20.97999954	0.03999999911	49.02473068	45.49431229	7.53427887	3.131959438	0.415694654	51.31314468	45.84643173	110.4839935	115.9095917	86.14554596	93.15651703	26.79999924	20	731.7739868	5.280827045	3311.206479
0.1165381819	7.402398101	6.714457916	104.3125	-2.016531095	82.625	7.550321408	6.448039061	126.71875	102.21875	3.660571098	-3.246371031	18.37672234	65.44561768	60.10228729	20.97999954	0.03999999911	49.04679871	46.11775589	7.294100285	3.054286003	0.4187337458	50.68969727	45.97886276	109.3775177	111.8398132	79.1038208	90.91418457	26.79999924	20	731.7739868	5.280827045	3314.341479
0.01751881279	7.189962041	6.759582442	101.1875	-2.01888736	82.71875	7.550321408	6.454532929	161.59375	100.28125	3.643656254	-3.251145601	18.51851845	66.04759216	60.65969086	20.97999954	0.03999999911	49.04679871	46.11775589	7.360917091	3.085739374	0.4192058444	49.23499298	46.28786087	105.8990021	108.2054291	76.83461761	34.97607803	26.79999924	20	731.7739868	5.280827045	3317.606479
-0.05255643651	7.038221999	6.772475164	96.90625	-2.017911533	82.71875	7.581568624	6.378377576	145.0625	107.3125	3.638663769	-3.01164794	16.15073967	53.35940552	48.9809761	20.97999954	0.03999999911	46.59686279	47.36465073	5.936224461	2.462039709	0.4147484303	48.19591141	46.37614822	105.8008118	113.8704681	74.40146637	92.25708771	26.79999924	20	731.7739868	5.280827045	3320.846479
0.131771937	7.068570007	6.788591066	102.125	-2.018577951	83.59375	7.440956151	6.449810116	143.40625	92.75	3.400402546	-3.190146685	18.15431213	63.53379822	58.27364731	20.97999954	0.03999999911	46.68515396	47.57246399	7.135960579	2.962151289	0.4151019752	48.40372849	46.4865036	108.3529129	120.3205109	80.04673767	100.6253281	26.79999924	20	731.7739868	5.280827045	3324.561479
0.1203466281	7.159614033	6.862724217	148.84375	-2.01526966	83.4375	7.494076419	6.386642498	111	73.46875	3.589124441	-2.982024908	18.89763832	61.82059479	56.69567108	20.97999954	0.03999999911	47.23693466	47.57246399	6.920031071	2.853520393	0.4123565853	49.02717209	46.99415207	110.0771332	117.8355865	83.26803589	46.71507645	26.79999924	20	731.7739868	5.280827045	3327.866479
0.1340570003	7.250658058	6.759582442	152.21875	-2.023885498	83.5625	7.422207821	6.504712812	107.15625	78	3.368178844	-3.535589218	16.66666603	64.64350128	59.31638336	20.97999954	0.03999999911	47.25901031	48.61154175	7.267952442	3.041004658	0.4184128344	49.65061951	46.28786087	110.4854507	116.5226822	86.77993774	48.75581741	26.79999924	20	731.7739868	5.280827045	3331.041479
0.09749599546	7.463094118	6.708011555	99.78125	-2.018339945	83.625	7.572194459	6.444496952	109.46875	76.03125	3.94697237	-3.179923534	18.01801872	62.85474777	57.73525238	20.97999954	0.03999999911	46.50857925	49.44280624	6.994582176	2.932379484	0.4192358255	51.10533142	45.93471909	111.3618393	111.6630707	82.24680328	87.21189117	26.79999924	20	731.7739868	5.280827045	3334.641479
0.1066362485	7.311354075	6.666110209	121.09375	-2.01745932	83.5	7.622190005	6.410846912	102	79.90625	3.630951643	-3.119079828	18.51851845	63.36465836	58.21469498	20.97999954	0.03999999911	46.35407639	49.85843658	7.02756834	2.941190243	0.4185217619	50.06624985	45.64778519	108.9754257	109.9770813	81.17784882	53.58281708	26.79999924	20	731.7739868	5.280827045	3337.971479
0.1904218793	7.189962041	6.766028803	119.25	-2.017982935	83.5	7.603441676	6.411437264	113.75	81.28125	3.463273764	-3.157850504	18.95734596	65.67248535	60.32221222	20.97999954	0.03999999911	46.50857925	49.02717209	7.293266296	3.047946692	0.4179124236	49.23499298	46.33200455	105.7622833	117.789238	82.49757385	34.33559799	26.79999924	20	731.7739868	5.280827045	3341.211479
0.105112873	7.098918016	6.833715592	83.84375	-2.018506549	83.71875	7.684684438	6.352402106	139.40625	84.78125	3.617692709	-3.037136316	20.27026939	67.53644562	62.05034256	20.97999954	0.03999999911	46.88379288	48.61154175	7.459300995	3.106204748	0.4164203405	48.61154175	46.79550934	112.246582	113.5455322	75.23381042	87.703125	26.79999924	20	731.7739868	5.280827045	3344.376479
0.1104446948	7.250658058	6.872393758	117.46875	-2.021291226	83.71875	7.503450583	6.378967927	101.9375	67.625	3.366734028	-3.047951698	19.6078434	65.56201172	60.12810898	20.97999954	0.03999999911	52.82102966	49.44280624	7.334292412	3.022616148	0.4121210277	49.65061951	47.06036758	104.061058	114.4030075	74.9396286	92.57543182	26.79999924	20	731.7739868	5.280827045	3347.336479
0.04722462595	7.372050092	6.811153329	102.21875	-2.018720755	83.40625	7.603441676	6.451581171	113.21875	77.875	3.397941589	-2.992751598	20.27026939	66.54946136	61.15629578	20.97999954	0.03999999911	47.17072296	49.23499298	7.388936043	3.109580994	0.4208428562	50.48188019	46.64100647	105.0685959	118.4180908	80.16477203	91.58067322	26.79999924	20	731.7739868	5.280827045	3350.396479
0.1211083159	7.493442127	6.749912901	104.375	-2.018268543	83.4375	7.490951697	6.497038242	168.59375	96.125	3.401643515	-2.988892555	18.98734093	62.25709152	57.16719055	20.97999954	0.03999999911	46.92793274	50.06624985	6.96607399	2.927353621	0.4202300608	51.31314468	46.22164917	110.9390106	119.710289	82.04138184	89.85627747	26.79999924	20	731.7739868	5.280827045	3353.356479
0.1454823166	7.43274611	6.785367886	97.9375	-2.016840503	82.5	7.581568624	6.412617967	86.8125	60.21875	3.416175365	-3.039138317	20.06688881	66.90288544	61.43758774	20.97999954	0.03999999911	46.86172104	48.40372849	7.44146347	3.104874849	0.417239815	50.89751053	46.46443558	107.7202301	117.5920944	79.91316986	93.53196716	26.79999924	20	731.7739868	5.280827045	3356.516479
0.1546225548	7.281006067	6.730573818	152.59375	-2.015721872	82.75	7.622190005	6.352992458	106.9375	76.5	3.389369965	-2.87716198	19.90049744	62.81199646	57.66814041	20.97999954	0.03999999911	46.86172104	48.40372849	6.968621254	2.887089968	0.414298594	49.85843658	46.08921814	110.5810623	114.1118774	81.15975189	92.44081116	26.79999924	20	731.7739868	5.280827045	3359.506479
0.1622394472	7.189962041	6.753136081	85.3125	-2.018268543	82.71875	7.562820294	6.405533748	127.65625	85.4375	3.308618784	-3.066436052	20.94240761	70.44900513	64.67459869	20.97999954	0.03999999911	46.42029572	48.81935883	7.846680641	3.264821529	0.4160767794	49.23499298	46.24372101	105.7802429	113.3578262	80.41308594	92.70287323	26.79999924	20	731.7739868	5.280827045	3362.521479
0.07997718453	7.250658058	6.811153329	105.375	-2.01817334	83.71875	7.440956151	6.309306442	91.46875	67.21875	3.381881952	-3.281168938	18.75	67.49074554	61.80214691	20.97999954	0.03999999911	46.75136185	48.61154175	7.58634901	3.072575569	0.4050137401	49.65061951	46.64100647	105.523819	114.4968262	79.32600403	46.77640152	26.79999924	20	731.7739868	5.280827045	3365.386479
0.07845380902	7.189962041	6.733796998	125.15625	-2.017982935	83.71875	7.512824748	6.285102027	92.3125	63.6875	3.633050919	-3.0928514	19.8675499	67.40897369	61.76139832	20.97999954	0.03999999911	46.7734375	49.02717209	7.539922237	3.058699608	0.4056672752	49.23499298	46.11128998	110.9059219	117.8987961	80.89849854	47.0515213	26.79999924	20	731.7739868	5.280827045	3368.586479
0.09825768322	7.281006067	6.772475164	150.71875	-2.024171106	83.40625	7.394085326	6.497628593	106.84375	71.8125	3.501782894	-2.805173874	20.27026939	62.37831879	57.21446609	20.97999954	0.03999999911	55.24888992	49.02717209	7.027420521	2.930020809	0.4169411659	49.85843658	46.37614822	110.4512482	120.3544846	81.24806213	47.181633	26.79999924	20	731.7739868	5.280827045	3371.606479
0.1401505023	7.250658058	7.036775961	89.53125	-2.018577951	83.40625	7.303468399	6.557844454	128.46875	89.84375	3.189674139	-2.793278217	21.20141411	64.96708679	59.5678978	20.97999954	0.03999999911	55.27096176	49.44280624	7.363130569	3.078996897	0.4181641042	49.65061951	48.18601227	109.8092728	116.7003784	80.15083313	94.85301971	26.79999924	20	731.7739868	5.280827045	3374.566479
0.07007525116	7.281006067	7.226943608	112.34375	-2.017649726	83.6875	7.36283811	6.772142075	91.21875	65.4375	3.108082294	-3.046361685	19.26163673	64.37081909	59.20929337	20.97999954	0.03999999911	55.27096176	49.44280624	7.256758213	3.161205292	0.4356222451	49.85843658	49.48822784	112.2231064	116.9328232	79.69733429	24.46279716	26.79999924	20	731.7739868	5.280827045	3377.396479
0.03275256231	7.311354075	7.272068134	107.6875	-2.01707851	83.375	7.540947243	6.896706257	92.28125	65.03125	3.366227388	-2.975587606	19.1387558	62.47421265	57.66804123	20.97999954	0.03999999911	51.27602005	49.65061951	6.949571133	3.13598609	0.4512488544	50.06624985	49.79722595	113.996933	119.2412491	86.02970886	26.39207268	26.79999924	20	731.7739868	5.280827045	3380.511479
0.06017331406	7.22031005	7.249505871	102.8125	-2.016245487	83.5	7.603441676	6.975223016	86.40625	71.4375	3.377867937	-3.00601244	19.76935768	65.19250488	60.27655411	20.97999954	0.03999999911	51.27602005	49.23499298	7.216117859	3.315424442	0.4594471157	49.44280624	49.64273071	114.0837631	117.8262482	83.87677002	31.81954765	26.79999924	20	731.7739868	5.280827045	3383.646479
0.1073979363	7.189962041	7.185042262	114.84375	-2.017340317	83.5	7.63156417	6.998837079	99.15625	64.5625	3.329007387	-3.085336447	19.6078434	66.36616516	61.39890289	20.97999954	0.03999999911	51.34223557	48.81935883	7.330084801	3.388674736	0.4622967839	49.23499298	49.20130157	113.7665405	124.6598358	85.12243652	24.9969101	26.79999924	20	731.7739868	5.280827045	3386.681479
0.2117491215	7.159614033	7.136694555	107	-2.017030908	83.59375	7.572194459	6.889031686	100.5625	90.28125	3.422335863	-2.997120619	20.44293022	67.21430969	62.06058502	20.97999954	0.03999999911	49.37787247	48.61154175	7.460444927	3.371079206	0.4518603384	49.02717209	48.87022781	117.5347214	127.2654953	85.77812195	32.2452774	26.79999924	20	731.7739868	5.280827045	3389.741479
0.0548415035	7.281006067	7.069007766	146.5625	-2.019172968	83.75	7.512824748	6.791033325	111.84375	77.4375	3.364944935	-3.033589363	21.39037514	71.18518066	65.6062851	20.97999954	0.03999999911	49.37787247	48.61154175	7.939349174	3.512622356	0.4424320161	49.85843658	48.40672684	114.7141724	125.9079895	83.64076233	32.3744278	26.79999924	20	731.7739868	5.280827045	3392.676479
0.1325336248	7.372050092	7.091570029	95.84375	-2.017863932	83.4375	7.503450583	6.766238559	138.875	92.1875	3.458556652	-2.847163439	22.38805962	69.92673492	64.42077637	20.97999954	0.03999999911	48.64950943	49.85843658	7.805316925	3.436465979	0.4402724504	50.48188019	48.56122589	112.928421	126.5958176	89.62080383	99.12828064	26.79999924	20	731.7739868	5.280827045	3395.481479
-0.04417787492	7.341702084	7.094793209	142.53125	-2.018744556	82.40625	7.522198913	6.758563989	111.8125	75.4375	3.234862089	-2.995310307	18.43317986	60.56984329	55.80784988	20.97999954	0.03999999911	48.8040123	49.85843658	6.752156258	2.973621368	0.4403958023	50.27406693	48.58329773	118.6892624	129.7179718	88.41783905	25.00131798	26.79999924	20	731.7739868	5.280827045	3398.161479
0.1622394472	7.22031005	6.991651435	107.875	-2.017387918	82.4375	7.653437222	6.746166606	143.0625	91.3125	3.403885841	-3.035806179	22.81368828	75.97731018	70.1011734	20.97999954	0.03999999911	48.84815598	49.02717209	8.390936852	3.728353262	0.4443309903	49.44280624	47.87701035	112.4425659	128.3040314	81.71754456	26.11758995	26.79999924	20	731.7739868	5.280827045	3401.416479
0.07921549678	7.189962041	7.110909112	127.4375	-2.018482749	82.65625	7.672185551	6.729636762	102.125	67.625	3.474400282	-2.922071934	22.05882263	70.71109772	65.24394226	20.97999954	0.03999999911	48.84815598	49.02717209	7.799527168	3.461462736	0.4438041747	49.23499298	48.69365311	112.8429413	122.8922729	82.70186615	48.86021423	26.79999924	20	731.7739868	5.280827045	3404.046479
0.1378654391	7.159614033	7.081900488	91.6875	-2.017935333	82.6875	7.531573078	6.749118363	134.46875	89.78125	3.328454733	-2.946035862	21.66065025	70.00416565	64.5003891	20.97999954	0.03999999911	49.06887054	43.00053406	7.799074173	3.43195343	0.4400462508	49.02717209	48.49501419	105.2520828	112.6132507	79.53829193	97.43305969	26.79999924	20	731.7739868	5.280827045	3406.766479
0.1028278172	7.22031005	7.136694555	114.65625	-2.016769101	82.4375	7.594067511	6.840032506	96.625	70.4375	3.344951153	-2.864036798	23.07692337	72.50548553	66.92482758	20.97999954	0.03999999911	49.06887054	47.98809814	8.037397385	3.609273195	0.4490599334	49.44280624	48.87022781	108.3149033	123.4623489	88.74212646	24.8992157	26.79999924	20	731.7739868	5.280827045	3409.536479
0.1972770542	7.189962041	7.114132292	106.71875	-2.018601752	82.5	7.38158644	6.714877972	156.5	110.15625	3.192534208	-2.931451559	22.90076256	73.64563751	67.71004486	20.97999954	0.03999999911	49.09094238	48.81935883	8.294044495	3.584287405	0.4321519434	49.23499298	48.71572876	109.2029877	125.6818161	90.16041565	49.99064636	26.79999924	20	731.7739868	5.280827045	3412.136479
0.1759498119	7.250658058	7.107685931	140.34375	-2.017316516	82.59375	7.481577532	6.756202582	119.21875	83.25	3.350870371	-2.936177254	23.66863823	76.23771667	70.20870972	20.97999954	0.03999999911	48.95851135	48.81935883	8.523498535	3.739618063	0.4387421608	49.65061951	48.67158508	114.8982391	128.6585693	90.13550568	27.54658318	26.79999924	20	731.7739868	5.280827045	3414.756479
0.1157765016	7.189962041	7.0303296	136.875	-2.018363745	82.5	7.350339224	6.763286801	106.53125	72.5	3.337827444	-3.001181364	22.14022064	72.89345551	67.03187561	20.97999954	0.03999999911	48.93644333	49.23499298	8.225168228	3.574140549	0.4345370829	49.23499298	48.14186859	114.6898804	124.6702271	86.22967529	98.35203552	26.79999924	20	731.7739868	5.280827045	3417.291479
0.1172998697	7.250658058	7.007767337	98.90625	-2.018220941	82.4375	7.594067511	6.799298247	145.09375	93.21875	3.431650162	-2.880167723	23.2558136	73.4790802	67.79121399	20.97999954	0.03999999911	48.56122589	49.02717209	8.147266388	3.634075642	0.4460484684	49.65061951	47.98736572	109.0438004	121.3329163	82.36676025	49.45415878	26.79999924	20	731.7739868	5.280827045	3420.001479
0.1241550595	7.281006067	7.110909112	98.65625	-2.016174085	82.75	7.640938335	6.734359574	113.96875	78.9375	3.254816294	-2.97731638	23.52941132	76.85115814	70.88730621	20.97999954	0.03999999911	49.11301422	48.81935883	8.495697975	3.763515949	0.4429907799	49.85843658	48.69365311	103.0422974	121.7957153	87.54594421	33.39560318	26.79999924	20	731.7739868	5.280827045	3422.581479
0.1607160568	7.189962041	7.09801639	132.75	-2.017768729	82.4375	7.503450583	6.633999807	101.15625	69.125	3.384613037	-2.906141043	22.94455147	73.14937592	67.28588104	20.97999954	0.03999999911	49.13508606	49.02717209	8.171211243	3.51866436	0.4306172431	49.23499298	48.60536957	115.6183243	122.3455734	87.7199173	99.6819458	26.79999924	20	731.7739868	5.280827045	3425.131479
0.08302394301	7.341702084	7.001320976	109.46875	-2.01853035	82.4375	7.525323635	6.744985902	153.125	106	3.331265688	-2.907071829	23.34630394	74.45404053	68.59210968	20.97999954	0.03999999911	48.95851135	49.85843658	8.298725128	3.647414684	0.4395150542	50.27406693	47.94322586	117.5637894	118.9574509	81.02954102	32.54325867	26.79999924	20	731.7739868	5.280827045	3427.746479
0.2048939466	7.463094118	7.123801834	96.3125	-2.018006735	82.4375	7.572194459	6.723733246	136	88.75	3.244245291	-3.066871643	23.66863823	79.63119507	73.38358307	20.97999954	0.03999999911	48.93644333	50.68969727	8.847175598	3.889836073	0.4396698177	51.10533142	48.78194046	108.9253311	121.4042206	80.55277252	25.10944557	26.79999924	20	731.7739868	5.280827045	3430.316479
0.1668095738	7.402398101	7.043222322	139.375	-2.021124622	82.40625	7.450330316	6.745576254	114.875	78.03125	3.474207163	-2.98621273	24	78.62241364	72.36949158	20.97999954	0.03999999911	48.95851135	50.27406693	8.8101511	3.848595858	0.4368365407	50.68969727	48.23015594	109.0699539	124.7448349	87.15174866	20.04678917	26.79999924	20	731.7739868	5.280827045	3432.851479
0.1211083159	7.281006067	7.117355473	146.9375	-2.018744556	82.6875	7.472203367	6.699528831	107.5625	72.53125	3.467985392	-2.930816889	21.62162209	69.5170517	63.97026062	20.97999954	0.03999999911	48.95851135	49.44280624	7.779799461	3.378547192	0.4342717528	49.85843658	48.7378006	113.1035461	122.9737015	86.85059357	49.47990799	26.79999924	20	731.7739868	5.280827045	3435.351479
